time_s,volts
0.0001898,-0.000161248917
0.00019,-1.51608496e-17
0.0001902,0.000161932763
0.0001904,0.000321991297
0.0001906,0.000477636343
0.0001908,0.000626387721
0.000191,0.000765863824
0.0001912,0.000893819721
0.0001914,0.00100818325
0.0001916,0.00110708855
0.0001918,0.00118890642
0.000192,0.00125227115
0.0001922,0.00129610317
0.0001924,0.00131962737
0.0001926,0.00132238667
0.0001928,0.00130425049
0.000193,0.0012654183
0.0001932,0.00120641775
0.0001934,0.00112809773
0.0001936,0.00103161627
0.0001938,0.000918423525
0.000194,0.000790240001
0.0001942,0.000649030497
0.0001944,0.000496974015
0.0001946,0.000336430171
0.0001948,0.000169902612
0.000195,3.06180733e-17
0.0001952,-0.000170604832
0.0001954,-0.000339216902
0.0001956,-0.000503161625
0.0001958,-0.000659827221
0.000196,-0.000806706289
0.0001962,-0.000941435912
0.0001964,-0.00106183564
0.0001966,-0.00116594272
0.0001968,-0.00125204406
0.000197,-0.00131870438
0.0001972,-0.00136478997
0.0001974,-0.00138948798
0.0001976,-0.00139232048
0.0001978,-0.00137315348
0.000198,-0.00133220037
0.0001982,-0.00127002003
0.0001984,-0.00118750934
0.0001986,-0.00108589042
0.0001988,-0.000966692542
0.000199,-0.000831729251
0.0001992,-0.00068307079
0.0001994,-0.000523012394
0.0001996,-0.00035403889
0.0001998,-0.000178786149
0.0002,-7.00184327e-18
0.0002002,0.000179506773
0.0002004,0.000356898653
0.0002006,0.000529362165
0.0002008,0.000694150467
0.000201,0.000848627075
0.0002012,0.000990308019
0.0002014,0.00111690175
0.0002016,0.00122634614
0.0002018,0.00131684208
0.000202,0.00138688292
0.0002022,0.00143527953
0.0002024,0.00146118034
0.0002026,0.00146408617
0.0002028,0.00144385956
0.000203,0.00140072832
0.0002032,0.00133528343
0.0002034,0.00124847112
0.0002036,0.00114157929
0.0002038,0.00101621853
0.000204,0.000874297866
0.0002042,0.000717995797
0.0002044,0.000549726857
0.0002046,0.000372104373
0.0002048,0.000187899899
0.000205,2.35524903e-17
0.0002052,-0.000188638955
0.0002054,-0.000375037288
0.0002056,-0.000556239053
0.0002058,-0.000729358887
0.000206,-0.000891627929
0.0002062,-0.00104043808
0.0002064,-0.00117338388
0.0002066,-0.00128830135
0.0002068,-0.00138330317
0.000207,-0.00145680963
0.0002072,-0.00150757477
0.0002074,-0.00153470743
0.0002076,-0.00153768672
0.0002078,-0.00151637168
0.000208,-0.001471005
0.0002082,-0.00140221068
0.0002084,-0.00131098559
0.0002086,-0.00119868521
0.0002088,-0.00106700354
0.000209,-0.000917947617
0.0002092,-0.00075380697
0.0002094,-0.000577118516
0.0002096,-0.000390627372
0.0002098,-0.00019724424
0.00021,3.09349982e-18
0.0002102,0.00019800176
0.0002104,0.000393633561
0.0002106,0.000583793407
0.0002108,0.000765453946
0.000211,0.00093571064
0.0002112,0.00109182818
0.0002114,0.00123128438
0.0002116,0.0013518109
0.0002118,0.0014514301
0.000212,0.0015284874
0.0002122,0.0015816787
0.0002124,0.00161007232
0.0002126,0.00161312519
0.0002128,0.00159069286
0.000213,0.00154303334
0.0002132,0.00147080454
0.0002134,0.00137505535
0.0002136,0.00125721055
0.0002138,0.0011190497
0.000214,0.000962680317
0.0002142,0.000790505798
0.0002144,0.000605188509
0.0002146,0.000409608657
0.0002148,0.00020681956
0.000215,1.45795225e-17
0.0002152,-0.000207595576
0.0002154,-0.000412688244
0.0002156,-0.000612026372
0.0002158,-0.000802437143
0.000216,-0.000980877038
0.0002162,-0.00114448044
0.0002164,-0.00129060565
0.0002166,-0.00141687745
0.0002168,-0.0015212257
0.000217,-0.00160191922
0.0002172,-0.00165759439
0.0002174,-0.00168727814
0.0002176,-0.0016904047
0.0002178,-0.00166682618
0.000218,-0.00161681633
0.0002182,-0.00154106788
0.0002184,-0.00144068307
0.0002186,-0.00131715774
0.0002188,-0.00117235916
0.000219,-0.00100849782
0.0002192,-0.000828093804
0.0002194,-0.000633937999
0.0002196,-0.000429049015
0.0002198,-0.000216626258
0.00022,-3.3937573e-17
0.0002202,0.000217420801
0.0002204,0.000432202128
0.0002206,0.000640939118
0.0002208,0.000840310014
0.000221,0.001027129
0.0002212,0.00119839707
0.0002214,0.00135135016
0.0002216,0.00148350368
0.0002218,0.00159269286
0.000222,0.00167710812
0.0002222,0.00173532501
0.0002224,0.00176632808
0.0002226,0.00176952848
0.0002228,0.0017447748
0.000223,0.00169235703
0.0002232,0.00161300361
0.0002234,0.00150787146
0.0002236,0.00137852926
0.0002238,0.00122693413
0.000224,0.00105540204
0.0002242,0.000866572545
0.0002244,0.00066336818
0.0002246,0.000448949252
0.0002248,0.000226664739
0.000225,5.50404605e-17
0.0002252,-0.000227477842
0.0002254,-0.000452176022
0.0002256,-0.000670532845
0.0002258,-0.000879074125
0.000226,-0.00107446843
0.0002262,-0.00125358028
0.0002264,-0.00141352041
0.0002266,-0.00155169236
0.0002268,-0.00166583454
0.000227,-0.00175405723
0.0002272,-0.00181487375
0.0002274,-0.00184722541
0.0002276,-0.00185049978
0.0002278,-0.00182454194
0.000228,-0.00176965856
0.0002282,-0.0016866147
0.0002284,-0.00157662331
0.0002286,-0.00144132766
0.0002288,-0.00128277686
0.000229,-0.00110339489
0.0002292,-0.000905943614
0.0002294,-0.000693480268
0.0002296,-0.000469310191
0.0002298,-0.000236935418
0.00023,-2.41242366e-17
0.0002302,0.000237767116
0.0002304,0.00047261075
0.0002306,0.000700808775
0.0002308,0.000918731081
0.000231,0.0011228973
0.0002312,0.00131003236
0.0002314,0.00147711899
0.0002316,0.0016214463
0.0002318,0.00174065377
0.000232,0.00183276972
0.0002322,0.00189624392
0.0002324,0.00192997349
0.0002326,0.00193332196
0.0002328,0.0019061309
0.000233,0.00184872411
0.0002332,0.00176190418
0.0002334,0.00164694145
0.0002336,0.00150555553
0.0002338,0.00133988967
0.000234,0.00115247838
0.0002342,0.000946208637
0.0002344,0.000724275507
0.0002346,0.000490132673
0.0002348,0.00024743872
0.000235,4.65128629e-17
0.0002352,-0.000248289047
0.0002354,-0.000493507158
0.0002356,-0.000731768158
0.0002358,-0.000959282518
0.000236,-0.0011724176
0.0002362,-0.00136775565
0.0002364,-0.00154214851
0.0002366,-0.00169276839
0.0002368,-0.00181715363
0.000237,-0.00191324885
0.0002372,-0.00197943887
0.0002374,-0.00201457573
0.0002376,-0.00201799844
0.0002378,-0.00198954505
0.000238,-0.00192955696
0.0002382,-0.00183887518
0.0002384,-0.00171882879
0.0002386,-0.00157121551
0.0002388,-0.00139827492
0.000239,-0.00120265452
0.0002392,-0.000987369276
0.0002394,-0.000755755168
0.0002396,-0.000511417557
0.0002398,-0.000258175079
0.00024,-1.21291434e-17
0.0002402,0.000259044069
0.0002404,0.000514866108
0.0002406,0.000763412272
0.0002408,0.00100073011
0.000241,0.00122303138
0.0002412,0.00142675251
0.0002414,0.00160861166
0.0002416,0.00176566157
0.0002418,0.00189533727
0.000242,0.00199549792
0.0002422,0.00206446202
0.0002424,0.00210103561
0.0002426,0.0021045327
0.0002428,0.00207478782
0.000243,0.00201216042
0.0002432,0.00191753087
0.0002434,0.00179228829
0.0002436,0.00163831032
0.0002438,0.001457935
0.000244,0.00125392538
0.0002442,0.00102942722
0.0002444,0.000787920548
0.0002446,0.000533165719
0.0002448,0.000269144935
0.000245,3.58328918e-17
0.0002452,-0.000270032625
0.0002454,-0.000536688477
0.0002456,-0.00079574242
0.0002458,-0.00104307556
0.000246,-0.00127474072
0.0002462,-0.00148702538
0.0002464,-0.00167651117
0.0002466,-0.00184012883
0.0002468,-0.00197520792
0.000247,-0.00207952032
0.0002472,-0.00215131689
0.0002474,-0.0021893567
0.0002476,-0.0021929283
0.0002478,-0.00216186273
0.000248,-0.00209653791
0.0002482,-0.00199787446
0.0002484,-0.00186732297
0.0002486,-0.00170684271
0.0002488,-0.00151887237
0.000249,-0.00130629307
0.0002492,-0.00107238421
0.0002494,-0.000820772967
0.0002496,-0.000555378054
0.0002498,-0.000280348741
0.00025,-6.1476628e-17
0.0002502,0.000281255166
0.0002504,0.000558975164
0.0002506,0.000828759929
0.0002508,0.00108632061
0.000251,0.00132754774
0.0002512,0.00154857674
0.0002514,0.00174584983
0.0002516,0.00191617324
0.0002518,0.00205676886
0.000252,0.00216531951
0.0002522,0.00224000703
0.0002524,0.00227954261
0.0002526,0.00228318888
0.0002528,0.00225077335
0.000253,0.00218269287
0.0002532,0.00207990928
0.0002534,0.00194393591
0.0002536,0.00177681549
0.0002538,0.00158108954
0.000254,0.00135975974
0.0002542,0.001116242
0.0002544,0.000854313776
0.0002546,0.000578055474
0.0002548,0.000291786956
0.000255,2.28477294e-17
0.0002552,-0.000292712154
0.0002554,-0.000581727083
0.0002556,-0.000862466155
0.0002558,-0.00113046704
0.000256,-0.00138145461
0.0002562,-0.00161140911
0.0002564,-0.00181663049
0.0002566,-0.00199379791
0.0002568,-0.00214002343
0.000257,-0.00225289901
0.0002572,-0.00233053608
0.0002574,-0.00237159705
0.0002576,-0.00237531814
0.0002578,-0.00234152332
0.000258,-0.00227062886
0.0002582,-0.00216363867
0.0002584,-0.00202213025
0.0002586,-0.00184823155
0.0002588,-0.00164458905
0.000259,-0.00141432758
0.0002592,-0.0011610024
0.0002594,-0.000888544349
0.0002596,-0.000601198907
0.0002598,-0.000303460049
0.00026,-4.99039174e-17
0.0002602,0.000304404057
0.0002604,0.000604945166
0.0002606,0.000896862479
0.0002608,0.00117551665
0.000261,0.00143646354
0.0002612,0.00167552506
0.0002614,0.00188885604
0.0002616,0.00207300603
0.0002618,0.00222497504
0.000262,0.0023422624
0.0002622,0.00242290775
0.0002624,0.00246552378
0.0002626,0.00246931985
0.0002628,0.00243411636
0.000263,0.00236034946
0.0002632,0.00224906607
0.0002634,0.0021019092
0.0002636,0.00192109379
0.0002638,0.0017093735
0.000264,0.00146999882
0.0002642,0.00120666722
0.0002644,0.000923466087
0.0002646,0.000624809301
0.0002648,0.000315368496
0.000265,7.9028751e-17
0.0002652,-0.000316331354
0.0002654,-0.000628630362
0.0002656,-0.000931950307
0.0002658,-0.00122147129
0.000266,-0.00149257678
0.0002662,-0.00174092722
0.0002664,-0.00196252944
0.0002666,-0.00215380082
0.0002668,-0.00231162716
0.000267,-0.00243341332
0.0002672,-0.00251712582
0.0002674,-0.00256132665
0.0002676,-0.00256519785
0.0002678,-0.00252855625
0.000268,-0.00245185834
0.0002682,-0.00233619497
0.0002684,-0.002183276
0.0002686,-0.00199540519
0.0002688,-0.00177544554
0.000269,-0.00152677574
0.0002692,-0.00125323834
0.0002694,-0.000959080414
0.0002696,-0.000648887619
0.0002698,-0.000327512786
0.00027,-3.59020673e-17
0.0002702,0.000328494532
0.0002704,0.000652783639
0.0002706,0.000967731071
0.0002708,0.00126833282
0.000271,0.00154979661
0.0002712,0.00180761826
0.0002714,0.0020376537
0.0002716,0.0022361856
0.0002718,0.00239998333
0.000272,0.00252635552
0.0002722,0.00261319413
0.0002724,0.00265900957
0.0002726,0.00266295605
0.0002728,0.00262484684
0.000273,0.00254515924
0.0002732,0.00242502892
0.0002734,0.00226623399
0.0002736,0.00207116879
0.0002738,0.00184280786
0.000274,0.00158466065
0.0002742,0.00130071766
0.0002744,0.000995388784
0.0002746,0.000673434844
0.0002748,0.000339893411
0.000275,-1.06533772e-17
0.0002752,-0.000340894086
0.0002754,-0.000677405981
0.0002756,-0.00100420623
0.0002758,-0.00131610317
0.000276,-0.00160812538
0.0002762,-0.00187560088
0.0002764,-0.00211423187
0.0002766,-0.00232016371
0.0002768,-0.00249004715
0.000277,-0.00262109276
0.0002772,-0.00271111658
0.0002774,-0.0027585765
0.0002776,-0.00276259843
0.0002778,-0.00272299207
0.000278,-0.00264025595
0.0002782,-0.00251557153
0.0002784,-0.00235078653
0.0002786,-0.00214838767
0.0002788,-0.0019114632
0.000279,-0.00164365591
0.0002792,-0.00134910711
0.0002794,-0.00103239267
0.0002796,-0.000698451974
0.0002798,-0.000352510877
0.00028,-9.93708407e-17
0.0002802,0.000353530521
0.0002804,0.00070249839
0.0002806,0.00104137727
0.0002808,0.00136478427
0.000281,0.00166756545
0.0002812,0.00194487787
0.0002814,0.00219226707
0.0002816,0.00240573857
0.0002818,0.00258182228
0.000282,0.0027176289
0.0002822,0.00281089717
0.0002824,0.00286003151
0.0002826,0.00286412904
0.0002828,0.0028229959
0.000283,0.00273715234
0.0002832,0.00260782649
0.0002834,0.00243693707
0.0002836,0.00222706496
0.0002838,0.00198141436
0.000284,0.00170376391
0.0002842,0.00139840865
0.0002844,0.00107009359
0.0002846,0.000723940025
0.0002848,0.000365365696
0.000285,5.14923792e-17
0.0002852,-0.000366404351
0.0002854,-0.000728061884
0.0002856,-0.00107924569
0.0002858,-0.0014143781
0.000286,-0.00172811923
0.0002862,-0.00201545202
0.0002864,-0.00227176247
0.0002866,-0.00249291365
0.0002868,-0.00267531245
0.000287,-0.00281596785
0.0002872,-0.00291253995
0.0002874,-0.0029633787
0.0002876,-0.002967552
0.0002878,-0.00292486241
0.000288,-0.00283585233
0.0002882,-0.00270179754
0.0002884,-0.0025246891
0.0002886,-0.00230720386
0.0002888,-0.00205266417
0.000289,-0.0017649871
0.0002892,-0.00144862428
0.0002894,-0.00110849305
0.0002896,-0.000749900031
0.0002898,-0.000378458389
0.00029,-8.59350805e-17
0.0002902,0.000379516096
0.0002904,0.000754097499
0.0002906,0.00111781304
0.0002908,0.00146488667
0.000291,0.00178978918
0.0002912,0.0020873262
0.0002914,0.00235272128
0.0002916,0.00258169249
0.0002918,0.00277052143
0.000292,0.00291611361
0.0002922,0.00301604901
0.0002924,0.00306862226
0.0002926,0.00307287151
0.0002928,0.00302859572
0.000293,0.00293635993
0.0002932,0.00279748849
0.0002934,0.00261404616
0.0002936,0.00238880762
0.0002938,0.00212521551
0.000294,0.00182732794
0.0002942,0.00149975604
0.0002944,0.00114759262
0.0002946,0.000776333041
0.0002948,0.000391789485
0.000295,3.37385281e-17
0.0002952,-0.000392866288
0.0002954,-0.000780606289
0.0002956,-0.00115708087
0.0002958,-0.00151631203
0.000296,-0.00185257779
0.0002962,-0.00216050332
0.0002964,-0.00243514679
0.0002966,-0.00267207867
0.0002968,-0.00286745309
0.000297,-0.00301807022
0.0002972,-0.00312142857
0.0002974,-0.00317576645
0.0002976,-0.00318009181
0.0002978,-0.00313420001
0.000298,-0.0030386792
0.0002982,-0.00289490319
0.0002984,-0.00270501187
0.0002986,-0.00247187952
0.0002988,-0.00219907132
0.000299,-0.00189078897
0.0002992,-0.00155180599
0.0002994,-0.00118739388
0.0002996,-0.000803240124
0.0002998,-0.000405359523
0.0003,-1.61867902e-16
0.0003002,0.000406455464
0.0003004,0.000807589324
0.0003006,0.00119705077
0.0003008,0.00156865624
0.000301,0.0019164876
0.0003012,0.00223498632
0.0003014,0.00251904231
0.0003016,0.00276407584
0.0003018,0.00296611133
0.000302,0.00312184178
0.0003022,0.00322868285
0.0003024,0.00328481558
0.0003026,0.00328921723
0.0003028,0.00324167955
0.000303,0.00314281426
0.0003032,0.00299404558
0.0003034,0.00279758991
0.0003036,0.00255642291
0.0003038,0.00227423457
0.000304,0.00195537273
0.0003042,0.00160477623
0.0003044,0.00122789842
0.0003046,0.000830622365
0.0003048,0.00041916905
0.000305,1.08300692e-16
0.0003052,-0.000420284174
0.0003054,-0.000835047691
0.0003056,-0.00123772434
0.0003058,-0.00162192142
0.000306,-0.00198152118
0.0003062,-0.00231077822
0.0003064,-0.00260441123
0.0003066,-0.00285768771
0.0003068,-0.00306650012
0.000307,-0.00322743249
0.0003072,-0.00333781619
0.0003074,-0.00339577405
0.0003076,-0.00340025217
0.0003078,-0.00335103867
0.000308,-0.0032487693
0.0003082,-0.00309491965
0.0003084,-0.00289178398
0.0003086,-0.00264244121
0.0003088,-0.00235070828
0.000309,-0.00202108182
0.0003092,-0.00165866889
0.0003094,-0.00126910788
0.0003096,-0.000858480863
0.0003098,-0.000433218621
0.00031,-5.08714541e-17
0.0003102,0.000434352973
0.0003104,0.000862982494
0.0003106,0.00127910323
0.0003108,0.00167610971
0.000311,0.00204768114
0.0003112,0.00238788204
0.0003114,0.00269125698
0.0003116,0.00295291804
0.0003118,0.00316862351
0.000312,0.00333484659
0.0003122,0.00344883296
0.0003124,0.00350864632
0.0003126,0.00351320108
0.0003128,0.00346228175
0.000313,0.00335654859
0.0003132,0.00319752945
0.0003134,0.00298759789
0.0003136,0.00272993786
0.0003138,0.00242849554
0.000314,0.00208791889
0.0003142,0.00171348613
0.0003144,0.00131102392
0.0003146,0.000886816738
0.0003148,0.0004475088
0.000315,9.10907494e-17
0.0003152,-0.000448662426
0.0003154,-0.000891394854
0.0003156,-0.00132118909
0.0003158,-0.00173122328
0.000316,-0.00211497015
0.0003162,-0.0024663009
0.0003164,-0.00277958304
0.0003166,-0.00304977064
0.0003168,-0.00327248557
0.000317,-0.00344408837
0.0003172,-0.00356173762
0.0003174,-0.0036234369
0.0003176,-0.00362806849
0.0003178,-0.00357541326
0.000318,-0.00346615643
0.0003182,-0.00330187909
0.0003184,-0.00308503546
0.0003186,-0.00281891638
0.0003188,-0.00250759945
0.000319,-0.00215588661
0.0003192,-0.00176923015
0.0003194,-0.00135364821
0.0003196,-0.000915631125
0.0003198,-0.00046204016
0.00032,-2.89304394e-17
0.0003202,0.000463213105
0.0003204,0.00092028591
0.0003206,0.00136398361
0.0003208,0.00178726434
0.000321,0.00218339089
0.0003212,0.00254603793
0.0003214,0.00286939295
0.0003216,0.0031482494
0.0003218,0.00337809049
0.000322,0.00355516222
0.0003222,0.00367653469
0.0003224,0.0037401504
0.0003226,0.00374485901
0.0003228,0.00369043772
0.000323,0.00357759723
0.0003232,0.00340797275
0.0003234,0.00318410059
0.0003236,0.00290938031
0.0003238,0.00258802317
0.000324,0.0022249877
0.0003242,0.00182590319
0.0003244,0.00139698245
0.0003246,0.000944925176
0.0003248,0.000476813281
0.000325,7.09194987e-17
0.0003252,-0.000478005592
0.0003254,-0.000949656815
0.0003256,-0.0014074885
0.0003258,-0.00184423513
0.000326,-0.0022529461
0.0003262,-0.0026270963
0.0003264,-0.00296069029
0.0003266,-0.00324835825
0.0003268,-0.00348544245
0.000327,-0.00366807257
0.0003272,-0.00379322875
0.0003274,-0.00385879148
0.0003276,-0.00386357728
0.0003278,-0.00380735973
0.000328,-0.00369087541
0.0003282,-0.00351581466
0.0003284,-0.00328479725
0.0003286,-0.00300133327
0.0003288,-0.00266976993
0.000329,-0.00229522492
0.0003292,-0.00188350749
0.0003294,-0.00144102838
0.0003296,-0.000974700059
0.0003298,-0.000491828753
0.00033,-1.15508513e-16
0.0003302,0.000493040478
0.0003304,0.000979508741
0.0003306,0.00145170549
0.0003308,0.00190213792
0.000331,0.00232363855
0.0003312,0.00270947927
0.0003314,0.0030534787
0.0003316,0.00335010117
0.0003318,0.00359454576
0.000332,0.00378282391
0.0003322,0.00391182445
0.0003324,0.00397936485
0.0003326,0.00398422805
0.0003328,0.00392618394
0.000333,0.0038059955
0.0003332,0.00362540912
0.0003334,0.00338712943
0.0003336,0.00309477892
0.0003338,0.00275284297
0.000334,0.00236660106
0.0003342,0.00194204535
0.0003344,0.00148578774
0.0003346,0.00100495696
0.0003348,0.000507087173
0.000335,4.76289417e-17
0.0003352,-0.00050831836
0.0003354,-0.00100984287
0.0003356,-0.00149663635
0.0003358,-0.00196097501
0.000336,-0.00239547105
0.0003362,-0.00279319009
0.0003364,-0.00314776188
0.0003366,-0.00345348222
0.0003368,-0.00370540475
0.000337,-0.00389942082
0.0003372,-0.0040323265
0.0003374,-0.00410187533
0.0003376,-0.0041068161
0.0003378,-0.00404691508
0.000338,-0.00392296207
0.0003382,-0.00373676048
0.0003384,-0.0034911012
0.0003386,-0.00318972098
0.0003388,-0.00283724559
0.000339,-0.00243911896
0.0003392,-0.0020015191
0.0003394,-0.00153126233
0.0003396,-0.00103569708
0.0003398,-0.000522589147
0.00034,2.45601573e-17
0.0003402,0.000523839845
0.0003404,0.00104066042
0.0003406,0.00154228285
0.0003408,0.00202074874
0.000341,0.00246844645
0.0003412,0.0028782321
0.0003414,0.00324354356
0.0003416,0.0035585055
0.0003418,0.0038180238
0.000342,0.00401786791
0.0003422,0.00415473969
0.0003424,0.00422632775
0.0003426,0.00423134631
0.0003428,0.00416955793
0.000343,0.00404177976
0.0003432,0.00384987315
0.0003434,0.00359671669
0.0003436,0.0032861632
0.0003438,0.00292298114
0.000344,0.00251278149
0.0003442,0.0020619311
0.0003444,0.00157745393
0.0003446,0.00106692164
0.0003448,0.00053833529
0.000345,1.43281873e-16
0.0003452,-0.000539605548
0.0003454,-0.0010719626
0.0003456,-0.00158864681
0.0003458,-0.00208146148
0.000346,-0.00254256765
0.0003462,-0.00296460865
0.0003464,-0.00334082754
0.0003466,-0.00366517516
0.0003468,-0.0039324074
0.000347,-0.00413816988
0.0003472,-0.00427906886
0.0003474,-0.00435272705
0.0003476,-0.00435782359
0.0003478,-0.00429411735
0.000348,-0.00416245328
0.0003482,-0.00396475162
0.0003484,-0.00370398008
0.0003486,-0.00338410941
0.0003488,-0.00301005301
0.000349,-0.00258759156
0.0003492,-0.00212328373
0.0003494,-0.00162436437
0.0003496,-0.00109863186
0.0003498,-0.000554326224
0.00035,-6.94214096e-17
0.0003502,0.000555616093
0.0003504,0.00110375065
0.0003506,0.00163573005
0.0003508,0.00214311563
0.000351,0.00261783756
0.0003512,0.00305232317
0.0003514,0.00343961766
0.0003516,0.00377349542
0.0003518,0.00404856004
0.000352,0.00426033148
0.0003522,0.00440531892
0.0003524,0.00448107823
0.0003526,0.00448625295
0.0003528,0.00442059825
0.000353,0.00428498737
0.0003532,0.00408140041
0.0003534,0.0038128956
0.0003536,0.00348356346
0.0003538,0.00309846463
0.000354,0.00266355214
0.0003542,0.00218557941
0.0003544,0.00167199551
0.0003546,0.00113082901
0.0003548,0.00057056258
0.000355,1.20587199e-16
0.0003552,-0.000571872109
0.0003554,-0.00113602583
0.0003556,-0.00168353443
0.0003558,-0.00220571361
0.000356,-0.00269425917
0.0003562,-0.00314137911
0.0003564,-0.00353991781
0.0003566,-0.00388347054
0.0003568,-0.00416648631
0.000357,-0.00438435751
0.0003572,-0.00453349485
0.0003574,-0.00461138633
0.0003576,-0.00461663943
0.0003578,-0.00454900561
0.000358,-0.00440938688
0.0003582,-0.00419982413
0.0003584,-0.00392346753
0.0003586,-0.00358452928
0.0003588,-0.00318821949
0.000359,-0.0027406662
0.0003592,-0.00224882061
0.0003594,-0.00172034922
0.0003596,-0.00116351435
0.0003598,-0.000587044996
0.00036,-4.13465955e-17
0.0003602,0.000588374238
0.0003604,0.0011687894
0.0003606,0.00173206184
0.0003608,0.00226925789
0.000361,0.00277183548
0.0003612,0.00323177998
0.0003614,0.00364173195
0.0003616,0.00399510486
0.0003618,0.00428619084
0.000362,0.00451025286
0.0003622,0.00466360167
0.0003624,0.00474365648
0.0003626,0.00474898817
0.0003628,0.00467934449
0.000363,0.00453565668
0.0003632,0.00432002742
0.0003634,0.00403570022
0.0003636,0.00368701082
0.0003638,0.00327932111
0.000364,0.00281893678
0.0003642,0.00231300979
0.0003644,0.0017694274
0.0003646,0.00119668917
0.0003648,0.000603774119
0.000365,2.31586426e-16
0.0003652,-0.000605123126
0.0003654,-0.00120204265
0.0003656,-0.00178131418
0.0003658,-0.00233375096
0.000366,-0.00285056952
0.0003662,-0.00332352931
0.0003664,-0.00374506405
0.0003666,-0.00410840274
0.0003668,-0.00440767834
0.000367,-0.00463802247
0.0003672,-0.00479564451
0.0003674,-0.00487789386
0.0003676,-0.00488330435
